step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
300,PAYMENT,25540.34,C1817780317,50002.0,24461.66,M1798263689,0.0,0.0,0,0
41,PAYMENT,336.46,C1512711427,50076.0,49739.54,M610095315,0.0,0.0,0,0
216,CASH_OUT,46031.43,C1816231296,0.0,0.0,C1362782214,255950.5,301981.94,0,0
40,CASH_OUT,144153.46,C483691061,27764.0,0.0,C539360430,0.0,144153.46,0,0
186,CASH_OUT,378955.73,C1613083227,0.0,0.0,C1798276972,834854.48,1213810.2,0,0
234,PAYMENT,17147.59,C827453658,12154.0,0.0,M364965509,0.0,0.0,0,0
349,PAYMENT,48213.75,C1194602188,5866.0,0.0,M897474644,0.0,0.0,0,0
41,CASH_IN,210391.93,C1814014154,11016371.05,11226762.98,C1702939487,336890.42,126498.49,0,0
160,PAYMENT,5718.88,C1576282858,6731.0,1012.12,M1072291811,0.0,0.0,0,0
138,CASH_IN,141273.15,C80009629,24639886.52,24781159.68,C559367869,484939.6,219172.46,0,0
229,PAYMENT,4962.99,C1589115167,14752.0,9789.01,M1768343139,0.0,0.0,0,0
177,CASH_IN,242090.12,C264592116,17528542.66,17770632.78,C761150919,319311.17,77221.05,0,0
155,PAYMENT,1854.44,C1146107700,0.0,0.0,M1816242792,0.0,0.0,0,0
187,CASH_IN,78860.27,C335626674,22076.0,100936.27,C1512413377,611984.08,533123.81,0,0
234,PAYMENT,5392.12,C1503656322,10831.0,5438.88,M1243910048,0.0,0.0,0,0
177,PAYMENT,17076.51,C1058293025,0.0,0.0,M741336750,0.0,0.0,0,0
37,CASH_OUT,90723.94,C839531987,0.0,0.0,C1475593328,443762.91,534486.84,0,0
500,CASH_OUT,111054.72,C1673909196,0.0,0.0,C1512228906,469056.05,580110.77,0,0
138,CASH_OUT,25884.0,C389791845,0.0,0.0,C277058199,914340.08,940224.07,0,0
131,CASH_OUT,35472.9,C1343366442,62054.0,26581.1,C663360097,20758.0,0.0,0,0
330,PAYMENT,34917.61,C435002653,0.0,0.0,M1177544744,0.0,0.0,0,0
393,PAYMENT,38264.08,C1431131974,0.0,0.0,M633940431,0.0,0.0,0,0
395,CASH_OUT,378992.97,C1949030828,20817.0,0.0,C689421716,2824674.08,3203667.05,0,0
163,CASH_OUT,318738.99,C525764198,20646.0,0.0,C1917869329,108693.67,427432.66,0,0
140,CASH_OUT,122363.61,C1980355330,10332.0,0.0,C859222722,2253089.4,2375453.01,0,0
137,CASH_OUT,145029.16,C1765538372,0.0,0.0,C1060552727,377126.48,522155.64,0,0
348,CASH_OUT,140162.25,C463410784,0.0,0.0,C812068864,279167.7,419329.95,0,0
589,PAYMENT,23715.07,C1935530674,18776.87,0.0,M1967390182,0.0,0.0,0,0
303,CASH_OUT,75987.34,C1331486159,0.0,0.0,C1340912150,292097.62,368084.95,0,0
231,CASH_IN,267612.19,C1732789610,22636.0,290248.19,C1338973810,1686430.16,1418817.97,0,0
258,PAYMENT,8360.75,C1538904718,0.0,0.0,M750457778,0.0,0.0,0,0
306,CASH_OUT,143963.11,C1544323607,0.0,0.0,C1386681141,11154493.77,11298456.88,0,0
35,CASH_IN,143114.75,C641130643,25591748.33,25734863.08,C1175208170,469426.51,326311.76,0,0
211,CASH_IN,207918.1,C1581127881,1050179.99,1258098.09,C1265009796,351463.09,143545.0,0,0
596,CASH_OUT,57695.35,C1089649936,51.0,0.0,C1152204188,153877.17,211572.52,0,0
375,PAYMENT,12460.31,C1383263848,1376.0,0.0,M628249863,0.0,0.0,0,0
157,CASH_IN,52551.05,C991371830,2000991.33,2053542.38,C382073873,834048.33,781497.28,0,0
139,CASH_OUT,56449.99,C1820719608,104427.02,47977.03,C613128565,192809.72,249259.71,0,0
352,PAYMENT,16532.0,C1774537867,0.0,0.0,M1631103685,0.0,0.0,0,0
40,CASH_OUT,148331.79,C402396374,475903.82,327572.03,C786631574,61167.64,209499.44,0,0
185,PAYMENT,5021.82,C951531132,64831.0,59809.18,M853666510,0.0,0.0,0,0
522,CASH_OUT,195002.03,C2022978153,0.0,0.0,C366268744,236462.56,431464.59,0,0
138,CASH_OUT,100099.26,C345630943,10005.0,0.0,C845738361,4189905.71,4290004.97,0,0
37,CASH_OUT,120193.92,C1315518253,41797.0,0.0,C696129952,0.0,120193.92,0,0
160,PAYMENT,8452.42,C1803002069,0.0,0.0,M643846034,0.0,0.0,0,0
684,TRANSFER,4126119.93,C625476444,344527.0,0.0,C188307334,446963.89,4573083.81,0,0
228,PAYMENT,40925.8,C1255646682,34424.0,0.0,M1929470346,0.0,0.0,0,0
354,PAYMENT,44871.04,C857906147,41272.0,0.0,M1998016541,0.0,0.0,0,0
496,CASH_IN,233176.05,C456511156,1147528.71,1380704.76,C1632482295,550144.16,316968.11,0,0
308,PAYMENT,10503.54,C1598086365,0.0,0.0,M1324449999,0.0,0.0,0,0
14,CASH_IN,11500.21,C786231804,2001427.04,2012927.25,C1167066016,2416331.82,2404831.61,0,0
236,CASH_OUT,58148.24,C446239502,533764.0,475615.76,C1915028592,11043.65,69191.89,0,0
202,CASH_OUT,29475.22,C1082836606,16010.0,0.0,C242522092,57237.02,86712.23,0,0
251,CASH_IN,303337.36,C1909053668,10445.0,313782.36,C1795342784,334579.67,31242.31,0,0
377,CASH_OUT,63328.89,C883888639,30763.0,0.0,C1892867454,7712846.43,7776175.32,0,0
189,CASH_OUT,298903.91,C456410025,0.0,0.0,C1346317033,9066528.27,9172364.74,0,0
205,CASH_OUT,148433.99,C893629182,179171.07,30737.08,C1289700186,1977523.36,2125957.35,0,0
283,CASH_IN,136777.48,C1861550756,3107370.08,3244147.56,C1683549373,407041.19,270263.71,0,0
346,CASH_OUT,177095.18,C411554883,558320.0,381224.82,C2054033195,1068329.59,1245424.77,0,0
399,CASH_OUT,190472.15,C1362472090,12127.0,0.0,C1894379581,54466.26,244938.41,0,0
207,CASH_IN,29707.73,C1239955812,11512446.86,11542154.59,C1636809566,47771.23,18063.5,0,0
237,CASH_OUT,178844.4,C2138549198,0.0,0.0,C381329398,672401.4,851245.8,0,0
303,CASH_IN,124911.67,C2068139505,101111.0,226022.67,C272283941,56236.36,0.0,0,0
17,PAYMENT,13589.33,C956148525,0.0,0.0,M34592661,0.0,0.0,0,0
354,TRANSFER,97301.71,C1750384848,31239.0,0.0,C939322176,36857953.61,36955255.33,0,0
213,CASH_IN,181162.39,C1367135749,7396840.47,7578002.87,C662936276,400008.3,218845.9,0,0
380,CASH_IN,105621.61,C324615636,25024811.37,25130432.98,C507662577,2360361.22,2254739.61,0,0
205,CASH_OUT,147943.65,C507398461,7062.0,0.0,C289827146,0.0,147943.65,0,0
353,CASH_IN,380803.25,C1841108322,61171.0,441974.25,C265311387,215079.66,0.0,0,0
692,PAYMENT,361.53,C284456399,0.0,0.0,M1667812216,0.0,0.0,0,0
9,CASH_IN,364810.85,C2030381661,2318126.43,2682937.28,C1219369531,9940322.17,9204546.58,0,0
324,CASH_IN,45045.18,C1947833123,512205.0,557250.18,C1188470325,0.0,0.0,0,0
182,CASH_OUT,609216.86,C1544023267,15281.0,0.0,C2104590009,0.0,609216.86,0,0
162,CASH_OUT,147973.64,C730391328,0.0,0.0,C817067859,657197.05,805170.69,0,0
231,PAYMENT,8363.79,C916767038,21153.0,12789.21,M1900051947,0.0,0.0,0,0
164,CASH_OUT,44326.32,C2030604385,900.0,0.0,C478451650,0.0,44326.32,0,0
140,CASH_IN,42441.15,C148953922,23919.0,66360.15,C1308018080,30865.74,0.0,0,0
42,TRANSFER,62545.94,C988195365,0.0,0.0,C1027773814,605699.22,668245.16,0,0
287,PAYMENT,18492.44,C215824393,726.0,0.0,M1145370021,0.0,0.0,0,0
188,PAYMENT,13755.82,C587377409,243465.86,229710.04,M2143644128,0.0,0.0,0,0
158,PAYMENT,15330.4,C1047250699,747.0,0.0,M1901970472,0.0,0.0,0,0
301,CASH_OUT,76188.59,C210431435,10926.0,0.0,C1740265449,286138.53,362327.13,0,0
134,CASH_OUT,324049.09,C115263387,258403.0,0.0,C1550551160,334966.91,947219.25,0,0
258,PAYMENT,15785.4,C1665011228,25046.0,9260.6,M1247892773,0.0,0.0,0,0
94,CASH_OUT,180064.21,C1443582114,14857.0,0.0,C498972208,375301.31,555365.52,0,0
375,CASH_OUT,134423.79,C1119448553,0.0,0.0,C1011419007,1278805.88,1413229.66,0,0
132,CASH_IN,7927.43,C989033255,363.0,8290.43,C37924170,200156.9,192229.47,0,0
232,CASH_OUT,154692.67,C1894384509,0.0,0.0,C58470057,4580030.78,4734723.45,0,0
371,CASH_OUT,34056.36,C1126614111,60626.0,26569.64,C219537637,1715876.24,1749932.59,0,0
590,CASH_OUT,403549.93,C959831541,0.0,0.0,C1521781395,2377869.68,2781419.61,0,0
353,PAYMENT,9432.14,C1014445701,19905.0,10472.86,M851408374,0.0,0.0,0,0
525,PAYMENT,23766.59,C481112045,111026.0,87259.41,M1310549886,0.0,0.0,0,0
184,CASH_OUT,402018.27,C830049833,11328.0,0.0,C879329312,2871801.44,3273819.71,0,0
154,PAYMENT,59531.1,C1842245528,14089.84,0.0,M1397461092,0.0,0.0,0,0
280,PAYMENT,498.58,C1596240999,0.0,0.0,M2000728377,0.0,0.0,0,0
323,CASH_IN,100390.56,C558123424,86584.0,186974.56,C503230706,0.0,0.0,0,0
253,PAYMENT,3645.73,C499084371,0.0,0.0,M2038676348,0.0,0.0,0,0
20,TRANSFER,620587.36,C527121410,0.0,0.0,C1351115755,1152392.76,1589954.17,0,0
140,CASH_IN,199757.83,C2040030406,9294672.37,9494430.19,C503053253,447852.96,248095.14,0,0
349,CASH_OUT,223811.3,C691065771,11364.0,0.0,C1446632765,1420154.16,1643965.46,0,0
350,PAYMENT,1294.83,C1592315590,0.0,0.0,M238502720,0.0,0.0,0,0
431,PAYMENT,1090.53,C1223700231,34815.0,33724.47,M280407292,0.0,0.0,0,0
297,TRANSFER,628302.04,C1548427609,10822.0,0.0,C1039401817,0.0,628302.04,0,0
233,CASH_OUT,147185.6,C334779941,15491.0,0.0,C857726609,0.0,147185.6,0,0
378,CASH_IN,188446.12,C1094243292,5142901.58,5331347.7,C1861227714,508494.47,320048.35,0,0
330,CASH_OUT,155905.17,C1468489255,8970.73,0.0,C685698602,2006093.92,2161999.09,0,0
157,PAYMENT,22568.34,C121673706,176429.56,153861.22,M465797053,0.0,0.0,0,0
402,CASH_OUT,152261.91,C1110105400,342.0,0.0,C1555061975,0.0,152261.91,0,0
398,CASH_IN,346868.99,C205926264,389.0,347257.99,C973743007,399648.82,52779.83,0,0
374,CASH_OUT,259959.84,C245485620,43471.0,0.0,C1324177979,493781.22,753741.06,0,0
141,CASH_IN,6067.01,C651351828,9649081.5,9655148.51,C463762904,155559.4,149492.39,0,0
145,PAYMENT,1957.81,C1906253970,90.0,0.0,M489353970,0.0,0.0,0,0
212,CASH_OUT,32998.72,C1627221278,20292.0,0.0,C1573602738,3020059.55,3053058.27,0,0
276,PAYMENT,8075.25,C1313758558,10041.22,1965.97,M962639355,0.0,0.0,0,0
162,PAYMENT,5929.29,C42312626,276329.72,270400.42,M1912998981,0.0,0.0,0,0
373,CASH_OUT,100384.08,C1892790152,69867.0,0.0,C566427967,5355836.71,5456220.8,0,0
303,PAYMENT,15395.66,C963189208,0.0,0.0,M68565807,0.0,0.0,0,0
10,PAYMENT,258.55,C1362561820,317573.35,317314.8,M575205576,0.0,0.0,0,0
180,CASH_IN,216380.5,C943906045,16104.0,232484.5,C636138265,0.0,0.0,0,0
11,PAYMENT,11441.61,C1350030880,47651.0,36209.39,M1695213463,0.0,0.0,0,0
188,CASH_IN,70643.9,C1248291605,203761.0,274404.9,C968882805,0.0,0.0,0,0
15,CASH_OUT,90548.09,C1807268726,22149.0,0.0,C500703366,0.0,28502.44,0,0
155,PAYMENT,166.91,C1991141405,10093.0,9926.09,M2075139564,0.0,0.0,0,0
282,TRANSFER,492822.46,C758975164,0.0,0.0,C1378233097,1052295.77,1545118.23,0,0
371,PAYMENT,51769.46,C904657322,10643.0,0.0,M481468850,0.0,0.0,0,0
35,CASH_OUT,248823.52,C1979501645,5174.0,0.0,C1514794352,1007073.21,1255896.73,0,0
161,PAYMENT,11453.59,C325311902,0.0,0.0,M725888020,0.0,0.0,0,0
350,CASH_OUT,164464.11,C1182820380,64874.0,0.0,C1588957891,575339.81,739803.92,0,0
259,CASH_IN,75297.9,C877834987,1911996.06,1987293.96,C1938409896,8300575.56,8225277.65,0,0
229,CASH_IN,171697.74,C121617064,12439366.98,12611064.72,C656370020,1769872.35,1598174.61,0,0
396,CASH_IN,123197.02,C1832242886,120.0,123317.02,C276191877,7522335.72,7399138.7,0,0
157,PAYMENT,12431.61,C615984420,1934.0,0.0,M1832370665,0.0,0.0,0,0
18,CASH_IN,291331.72,C710378611,124512.0,415843.72,C1662898073,0.0,0.0,0,0
18,CASH_OUT,345144.58,C609387891,499063.0,153918.42,C1650704471,10974.0,12557.52,0,0
294,CASH_OUT,806863.3,C747251675,806863.3,0.0,C1519845212,2344186.16,3151049.45,1,0
166,PAYMENT,761.48,C977212251,0.0,0.0,M1416107091,0.0,0.0,0,0
528,DEBIT,1523.38,C101554713,67585.0,66061.62,C710342888,46850.59,48373.97,0,0
303,CASH_OUT,43159.01,C447146159,9670.0,0.0,C671337546,20614518.69,20657677.7,0,0
251,CASH_OUT,176461.36,C248360713,0.0,0.0,C221754843,1317008.16,1493469.53,0,0
190,PAYMENT,2541.55,C1564902645,10496.94,7955.39,M1895691230,0.0,0.0,0,0
373,CASH_IN,183698.96,C2144691964,2992343.22,3176042.18,C271575221,6220149.35,6036450.39,0,0
297,PAYMENT,9698.49,C2070002745,52583.0,42884.51,M1411035807,0.0,0.0,0,0
374,CASH_OUT,237692.31,C1299995578,10587.0,0.0,C708211451,0.0,237692.31,0,0
328,CASH_IN,110101.1,C957587875,21308.0,131409.1,C746609581,72149.85,0.0,0,0
44,CASH_OUT,135249.4,C36185976,2049.0,0.0,C1297505300,289514.75,424764.16,0,0
186,CASH_OUT,214124.8,C902519236,8163.0,0.0,C1429968288,2305757.33,2519882.14,0,0
181,CASH_OUT,39995.1,C2113946113,371482.0,331486.9,C425492546,0.0,39995.1,0,0
573,PAYMENT,2706.27,C1332049776,93652.0,90945.73,M70000857,0.0,0.0,0,0
161,PAYMENT,31009.39,C1975067906,0.0,0.0,M882272147,0.0,0.0,0,0
158,CASH_IN,143484.87,C1950011604,10310.0,153794.87,C857365378,5117425.06,4973940.19,0,0
326,CASH_IN,29529.5,C1185590750,6503025.55,6532555.05,C1602128458,818638.55,789109.04,0,0
350,PAYMENT,13507.86,C1873356357,116.0,0.0,M318934800,0.0,0.0,0,0
596,CASH_IN,127498.89,C954473044,12870344.48,12997843.38,C691838055,315659.12,188160.23,0,0
398,CASH_OUT,105095.61,C1444613651,197.0,0.0,C1961424733,0.0,105095.61,0,0
249,PAYMENT,7204.87,C1492365071,0.0,0.0,M72606899,0.0,0.0,0,0
383,CASH_IN,62337.26,C141646271,9250445.78,9312783.05,C2082326073,78416.73,16079.46,0,0
304,CASH_IN,117647.31,C894616067,5340817.35,5458464.66,C1284730927,190131.91,72484.6,0,0
10,CASH_IN,217551.94,C25554543,2180195.92,2397747.86,C157591472,727567.81,671031.83,0,0
331,CASH_OUT,136394.82,C2081894246,20172.0,0.0,C1792808381,71006.54,207401.35,0,0
278,PAYMENT,4224.1,C981606624,39790.0,35565.9,M537397999,0.0,0.0,0,0
13,PAYMENT,7925.85,C1928538947,0.0,0.0,M8336625,0.0,0.0,0,0
375,PAYMENT,9118.65,C1327273607,30028.0,20909.35,M2111824551,0.0,0.0,0,0
186,PAYMENT,6638.31,C1702795050,0.0,0.0,M320891926,0.0,0.0,0,0
350,TRANSFER,2028585.1,C871049945,200879.0,0.0,C402262184,0.0,2028585.1,0,0
594,CASH_OUT,261320.32,C1473474111,10645.0,0.0,C1692832856,0.0,261320.32,0,0
300,TRANSFER,155304.73,C1813715779,50020.33,0.0,C1181681250,679687.96,834992.69,0,0
163,CASH_OUT,168519.09,C590825815,950073.07,781553.97,C172475290,460071.69,412304.97,0,0
394,CASH_OUT,109435.04,C1960897990,0.0,0.0,C753298852,1318732.77,1428167.81,0,0
154,PAYMENT,582.31,C1799708023,0.0,0.0,M1753025523,0.0,0.0,0,0
301,CASH_OUT,156493.77,C38777806,0.0,0.0,C1286928684,1140358.08,1296851.85,0,0
331,PAYMENT,10643.61,C1425980682,25546.0,14902.39,M782997951,0.0,0.0,0,0
185,CASH_OUT,50111.49,C1630913283,0.0,0.0,C1399458580,955820.53,1005932.02,0,0
43,CASH_IN,114531.59,C204837053,610178.39,724709.98,C699453810,1321270.92,1206739.32,0,0
282,TRANSFER,242746.5,C1459471804,50375.0,0.0,C1262011052,24080.97,266827.47,0,0
186,PAYMENT,12467.43,C1804644264,50205.0,37737.57,M703180768,0.0,0.0,0,0
350,PAYMENT,30729.3,C581092628,28969.0,0.0,M727473563,0.0,0.0,0,0
140,PAYMENT,11600.89,C1033179241,11486.0,0.0,M741223780,0.0,0.0,0,0
354,CASH_OUT,128566.05,C51713258,11602.0,0.0,C1697147324,491639.11,620205.16,0,0
193,CASH_IN,82742.97,C1012444574,7990531.09,8073274.07,C1043731023,497515.96,414772.99,0,0
235,CASH_OUT,5621.13,C1429344237,122480.0,116858.87,C2012864987,2452067.95,2457689.08,0,0
396,PAYMENT,10692.93,C1354365880,0.0,0.0,M1241484709,0.0,0.0,0,0
158,CASH_OUT,127048.8,C935830942,35699.0,0.0,C1439366836,486136.46,613185.26,0,0
18,CASH_OUT,31580.05,C679835635,0.0,0.0,C592093707,344815.59,225422.32,0,0
401,PAYMENT,59782.45,C1994740718,163328.0,103545.55,M414554241,0.0,0.0,0,0
371,PAYMENT,10452.21,C1159397263,167.0,0.0,M1048655542,0.0,0.0,0,0
140,PAYMENT,32724.57,C41281472,0.0,0.0,M20923479,0.0,0.0,0,0
237,CASH_OUT,43209.97,C2045288691,0.0,0.0,C1970702528,137955.03,181165.0,0,0
351,PAYMENT,614.61,C654007684,0.0,0.0,M944416080,0.0,0.0,0,0
48,PAYMENT,6345.94,C687205356,32780.0,26434.06,M1728022128,0.0,0.0,0,0
185,TRANSFER,273503.4,C362808071,0.0,0.0,C1047773674,344044.52,617547.92,0,0
393,CASH_IN,221794.83,C133176430,80403.0,302197.83,C1645778736,436995.59,215200.76,0,0
182,PAYMENT,2588.54,C1173615080,41547.0,38958.46,M531725823,0.0,0.0,0,0
594,CASH_OUT,60606.32,C1024549765,0.0,0.0,C1305009774,338629.16,399235.48,0,0
399,CASH_OUT,201007.2,C166446075,0.0,0.0,C216592405,11892767.37,12093774.57,0,0
448,CASH_IN,139877.02,C820264689,31528.0,171405.02,C250343810,74340.03,0.0,0,0
274,CASH_OUT,11627.6,C30171635,9497.0,0.0,C2103889084,85632.19,97259.79,0,0
394,CASH_OUT,122426.33,C470143903,50137.0,0.0,C85010535,0.0,122426.33,0,0
17,CASH_OUT,275609.35,C487812799,0.0,0.0,C1837095482,3492822.62,4143933.6,0,0
13,CASH_OUT,194396.2,C1434018911,22096.0,0.0,C2076351339,566201.81,760598.01,0,0
44,CASH_OUT,33077.87,C1831036283,11742.0,0.0,C683138717,125519.61,158597.48,0,0
163,PAYMENT,3873.38,C1976238602,67229.66,63356.27,M510682926,0.0,0.0,0,0
306,CASH_IN,328218.97,C171710026,2278.0,330496.97,C876071903,0.0,0.0,0,0
281,CASH_OUT,83493.15,C2111405403,0.0,0.0,C321717015,5322310.45,5405803.6,0,0
253,PAYMENT,36862.87,C1607635931,341.0,0.0,M979933234,0.0,0.0,0,0
46,CASH_IN,376550.63,C110048837,3810179.25,4186729.89,C471450373,3856176.73,3479626.09,0,0
250,PAYMENT,6905.63,C498744194,20286.0,13380.37,M877647877,0.0,0.0,0,0
179,CASH_IN,269030.81,C1600631464,47806.0,316836.81,C83179166,57080.23,0.0,0,0
304,CASH_OUT,242891.09,C1228793560,63399.0,0.0,C1362453499,0.0,242891.09,0,0
182,CASH_OUT,233144.01,C981409446,175479.0,0.0,C1584838894,784182.22,1017326.23,0,0
306,CASH_IN,64851.41,C1133286126,51936.0,116787.41,C890377362,7097450.58,7032599.16,0,0
142,CASH_IN,307084.24,C859180153,2878951.02,3186035.26,C1356915369,993350.55,686266.31,0,0
329,CASH_IN,9426.71,C173650238,20139.0,29565.71,C109775032,44480.12,35053.41,0,0
20,CASH_OUT,90730.07,C974160097,5242.79,0.0,C447070962,5546453.08,5702938.58,0,0
156,CASH_OUT,11756.35,C716006124,31034.0,19277.65,C1560501002,932285.75,944042.1,0,0
302,CASH_OUT,241110.6,C1161563257,32063.0,0.0,C1858926350,1140910.45,1497268.98,0,0
135,CASH_OUT,102963.17,C984183367,102489.0,0.0,C1646096543,2522018.03,2624981.2,0,0
158,CASH_IN,22813.55,C211548782,1743300.23,1766113.77,C308067528,161798.23,138984.69,0,0
227,CASH_OUT,122320.7,C452328676,0.0,0.0,C2111561670,600712.99,723033.69,0,0
16,CASH_OUT,225604.23,C1272954468,11584.0,0.0,C1824264467,0.0,225604.23,0,0
44,CASH_IN,36831.01,C205094671,86907.0,123738.01,C1808866632,0.0,0.0,0,0
33,CASH_IN,56418.29,C2103095274,837103.24,893521.53,C2133414706,107456.0,51037.71,0,0
206,CASH_IN,249617.0,C902469108,6530508.18,6780125.18,C1172704377,4943519.21,4693902.21,0,0
399,CASH_OUT,104826.04,C475092059,0.0,0.0,C2020860569,358811.52,463637.56,0,0
394,CASH_IN,382764.76,C911386330,4184362.51,4567127.28,C1582426917,4627918.53,4245153.77,0,0
250,CASH_OUT,79906.11,C970996326,9563.0,0.0,C1754142396,2721850.38,2801756.49,0,0
253,PAYMENT,8965.3,C343462036,11638.0,2672.7,M790244937,0.0,0.0,0,0
297,CASH_OUT,71366.59,C757911593,39945.0,0.0,C1190131047,5677335.99,5748702.58,0,0
228,PAYMENT,1878.78,C347970069,104647.0,102768.22,M722510812,0.0,0.0,0,0
22,CASH_OUT,89610.96,C208207382,0.0,0.0,C320737482,948201.0,1037811.96,0,0
395,PAYMENT,6181.42,C567856792,37496.0,31314.58,M895431242,0.0,0.0,0,0
14,CASH_IN,104686.25,C1408894524,34785.0,139471.25,C250012975,0.0,0.0,0,0
329,CASH_OUT,88115.81,C561085588,0.0,0.0,C796091198,1845261.63,1933377.44,0,0
404,CASH_OUT,28360.65,C26798809,0.0,0.0,C266220697,1064096.78,1092457.43,0,0
383,CASH_OUT,213617.39,C317896838,0.0,0.0,C958953991,3208433.37,3422050.76,0,0
345,PAYMENT,22663.99,C1438120296,328.0,0.0,M813735378,0.0,0.0,0,0
40,CASH_OUT,26466.95,C1128647304,5539.0,0.0,C1941916202,16058.06,42525.01,0,0
346,CASH_OUT,306082.37,C2111535698,0.0,0.0,C650035806,427170.04,733252.41,0,0
408,PAYMENT,1432.93,C1367953979,115839.0,114406.07,M324342131,0.0,0.0,0,0
14,TRANSFER,1130873.56,C713164662,30423.0,0.0,C1283374857,512932.96,1558198.79,0,0
183,PAYMENT,1356.14,C585438732,0.0,0.0,M684850051,0.0,0.0,0,0
407,CASH_OUT,112090.39,C1578615855,0.0,0.0,C339470009,10568342.79,10680433.18,0,0
18,CASH_OUT,192874.26,C764727602,0.0,0.0,C1577025186,353720.18,546594.44,0,0
18,CASH_OUT,151506.34,C1459453955,370.0,0.0,C2077576601,281529.2,433035.54,0,0
204,CASH_IN,239759.86,C1935842028,8276070.6,8515830.46,C424825750,342297.54,102537.68,0,0
298,CASH_OUT,503738.93,C1236972535,0.0,0.0,C100195995,1126233.2,1629972.13,0,0
20,PAYMENT,36418.46,C1398270489,0.0,0.0,M4347320,0.0,0.0,0,0
162,CASH_OUT,319441.79,C1798524768,229609.92,0.0,C1975918135,7969375.68,8634079.6,0,0
43,CASH_OUT,186125.96,C1482622089,0.0,0.0,C739880811,373756.98,559882.93,0,0
44,TRANSFER,62846.46,C2140826890,11581.0,0.0,C1069968715,316433.99,379280.45,0,0
403,TRANSFER,840454.1,C1891624473,0.0,0.0,C1601205723,860972.32,1701426.43,0,0
37,CASH_OUT,82504.57,C1700308663,0.0,0.0,C312713305,365532.22,448036.79,0,0
379,PAYMENT,20751.36,C1909470620,253411.0,232659.64,M1682408611,0.0,0.0,0,0
134,CASH_OUT,140067.49,C1386679879,0.0,0.0,C1064868912,2767635.02,2907702.51,0,0
201,CASH_OUT,48899.11,C2118989260,0.0,0.0,C846135284,210499.97,259399.08,0,0
321,TRANSFER,2120611.12,C1459123422,0.0,0.0,C549139955,6450489.1,8571100.23,0,0
209,CASH_IN,113961.29,C494742384,575456.37,689417.66,C329456197,6646087.92,6532126.62,0,0
276,CASH_IN,177936.44,C46021971,5197694.05,5375630.49,C1742467356,1485157.91,1307221.47,0,0
18,CASH_IN,116528.64,C427769346,50323.0,166851.64,C167175733,662203.68,498688.58,0,0
255,CASH_OUT,117174.85,C502532257,0.0,0.0,C1167337612,385002.66,502177.51,0,0
21,PAYMENT,9031.59,C788347695,169913.0,160881.41,M818025487,0.0,0.0,0,0
404,TRANSFER,284181.35,C1572564959,18831.35,0.0,C369284896,712461.52,996642.87,0,0
299,PAYMENT,5151.1,C1634722951,0.0,0.0,M736920118,0.0,0.0,0,0
212,TRANSFER,4953893.08,C728984460,4953893.08,4953893.08,C639921569,0.0,0.0,1,1
379,CASH_IN,77368.75,C1199356949,24635410.55,24712779.3,C912095413,103236.67,25867.92,0,0
158,CASH_OUT,325033.71,C33627542,0.0,0.0,C1076385632,505884.68,830918.39,0,0
165,PAYMENT,8881.23,C1466302771,52552.0,43670.77,M1484695868,0.0,0.0,0,0
131,TRANSFER,369241.59,C70208605,0.0,0.0,C2009093032,600144.07,969385.66,0,0
20,TRANSFER,1067740.33,C875553654,30318.0,0.0,C1190332895,706171.21,1773911.54,0,0
306,CASH_OUT,51688.55,C653116043,97484.0,45795.45,C75404027,0.0,51688.55,0,0
277,CASH_OUT,86892.84,C1054904549,0.0,0.0,C1737413597,3562908.23,3649801.07,0,0
201,PAYMENT,13573.44,C1958989962,8030.95,0.0,M1458926839,0.0,0.0,0,0
210,CASH_OUT,119043.36,C1708887366,59235.0,0.0,C966018940,2071.78,121115.14,0,0
138,CASH_IN,118525.92,C1004455679,8254.0,126779.92,C1138817531,10942.61,0.0,0,0
279,CASH_IN,165732.9,C1166700920,24118825.16,24284558.06,C2140029833,4265312.3,4099579.4,0,0
379,CASH_OUT,154185.03,C870036720,102213.0,0.0,C403203523,2849142.19,3003327.22,0,0
283,CASH_OUT,390323.47,C1470234114,0.0,0.0,C1108671624,7956307.0,8346630.46,0,0
137,PAYMENT,3427.74,C299881200,79271.0,75843.26,M166585974,0.0,0.0,0,0
38,PAYMENT,11116.3,C182949497,100283.0,89166.7,M264879465,0.0,0.0,0,0
548,PAYMENT,8647.59,C76280739,0.0,0.0,M731968202,0.0,0.0,0,0
261,PAYMENT,4218.59,C916536135,0.0,0.0,M479987559,0.0,0.0,0,0
370,PAYMENT,9341.45,C1533282587,356011.4,346669.95,M1902361050,0.0,0.0,0,0
180,PAYMENT,11314.01,C1485400045,4954.0,0.0,M1780037453,0.0,0.0,0,0
182,CASH_OUT,73443.84,C259671510,0.0,0.0,C2036424709,390784.85,464228.69,0,0
277,CASH_OUT,52649.33,C898361720,0.0,0.0,C309183527,582034.1,634683.43,0,0
350,PAYMENT,28867.08,C1863138315,489432.62,460565.54,M122928567,0.0,0.0,0,0
254,CASH_OUT,350862.7,C579633837,0.0,0.0,C256176620,565803.29,916666.0,0,0
